Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,WHH,WHD,WHA
01/12/06,Mainz,Stuttgart,D,4,3.25,1.9,3.6,3.1,1.9
02/12/06,Bayern Munich,M'gladbach,D,1.22,5.5,13,1.22,4.8,10
02/12/06,Bielefeld,Leverkusen,D,2.37,3.2,2.9,2.25,3,2.87
02/12/06,Bochum,Hamburg,H,2.75,3.2,2.5,2.5,2.9,2.62
02/12/06,Cottbus,Hannover,A,2.37,3.2,2.9,2.25,3,2.87
02/12/06,Dortmund,Wolfsburg,H,1.8,3.4,4.33,1.8,3,4.2
02/12/06,Werder Bremen,Hertha,H,1.61,3.6,5.5,1.61,3.3,5
03/12/06,Aachen,Ein Frankfurt,A,2.3,3.25,3,2.25,3,2.87
03/12/06,Nurnberg,Schalke 04,D,2.87,3.2,2.4,3,3,2.2
08/12/06,Leverkusen,Hertha,H,2.1,3.25,3.4,2.15,3,3.1
09/12/06,Bayern Munich,Cottbus,H,1.16,6,19,1.2,5,11
09/12/06,Ein Frankfurt,Werder Bremen,A,4.5,3.3,1.8,4,3,1.83
09/12/06,Hamburg,Nurnberg,D,2.25,3.3,3,2.2,3,3
09/12/06,Hannover,Bielefeld,D,2,3.3,3.6,2.05,3,3.3
09/12/06,M'gladbach,Mainz,D,1.8,3.3,4.5,1.72,3.2,4.33
09/12/06,Stuttgart,Bochum,H,1.44,4,7.5,1.44,3.6,6.5
10/12/06,Schalke 04,Dortmund,H,1.83,3.3,4.33,1.8,3,4.2
10/12/06,Wolfsburg,Aachen,A,1.83,3.3,4.33,1.83,3,4
15/12/06,Bochum,M'gladbach,H,2.2,3.2,3.25,2.15,3,3.1
16/12/06,Aachen,Hamburg,D,2.5,3.25,2.7,2.5,2.9,2.62
16/12/06,Bielefeld,Schalke 04,A,3.4,3.25,2.1,3.2,3,2.1
16/12/06,Cottbus,Stuttgart,D,3.4,3.25,2.1,3.6,3,1.95
16/12/06,Hertha,Ein Frankfurt,H,1.61,3.6,5.5,1.61,3.3,5
16/12/06,Mainz,Bayern Munich,A,6.5,4.2,1.44,5.5,3.3,1.57
16/12/06,Nurnberg,Hannover,H,2,3.3,3.6,2.05,2.87,3.5
17/12/06,Dortmund,Leverkusen,A,2.3,3.25,3,2.2,3,3
17/12/06,Werder Bremen,Wolfsburg,H,1.3,5,9,1.3,4.2,8.5
26/01/07,Dortmund,Bayern Munich,H,3.75,3.2,2,3.3,3.1,2
27/01/07,Bielefeld,Hamburg,D,2.5,3.2,2.75,2.3,3,2.8
27/01/07,Bochum,Mainz,A,1.95,3.3,3.8,1.83,3.2,3.75
27/01/07,Cottbus,M'gladbach,H,2.4,3.2,2.87,2.25,3.1,2.8
27/01/07,Ein Frankfurt,Schalke 04,A,3.3,3.25,2.15,3.2,3.1,2.05
27/01/07,Hertha,Wolfsburg,H,1.72,3.6,4.5,1.61,3.3,5
27/01/07,Nurnberg,Stuttgart,H,2.5,3.1,2.8,2.5,2.9,2.62
28/01/07,Aachen,Leverkusen,A,3,3.2,2.3,2.75,3.1,2.3
28/01/07,Werder Bremen,Hannover,H,1.3,4.75,10,1.3,4.2,8.5
30/01/07,Bayern Munich,Bochum,D,1.22,5.5,13,1.22,5,9.5
30/01/07,M'gladbach,Nurnberg,D,2.4,3.2,2.87,2.37,3.1,2.62
30/01/07,Stuttgart,Bielefeld,H,1.61,3.6,5.5,1.57,3.5,5
30/01/07,Wolfsburg,Ein Frankfurt,D,2,3.2,3.75,2.1,3,3.2
31/01/07,Hamburg,Cottbus,D,1.75,3.4,4.75,1.8,3.1,4
31/01/07,Hannover,Hertha,H,2.5,3.2,2.75,2.4,3.1,2.6
31/01/07,Leverkusen,Werder Bremen,A,3,3.25,2.3,2.8,3.1,2.25
31/01/07,Mainz,Dortmund,H,3.1,3.2,2.25,2.8,3.1,2.25
31/01/07,Schalke 04,Aachen,H,1.33,4.75,9,1.33,4,8
02/02/07,Nurnberg,Bayern Munich,H,3.8,3.3,1.95,3.4,3,2
03/02/07,Aachen,Hannover,A,2.4,3.2,2.8,2.37,3.1,2.62
03/02/07,Bielefeld,M'gladbach,A,2,3.3,3.6,1.9,3.1,3.6
03/02/07,Cottbus,Bochum,D,2.25,3.2,3.1,2,3.1,3.3
03/02/07,Ein Frankfurt,Mainz,D,1.95,3.3,3.8,1.83,3,4
03/02/07,Hertha,Hamburg,H,1.95,3.3,3.8,1.83,3.2,3.75
03/02/07,Wolfsburg,Leverkusen,H,2.5,3.25,2.7,2.62,2.9,2.5
04/02/07,Dortmund,Stuttgart,A,2.3,3.25,3,2.25,3,2.87
04/02/07,Werder Bremen,Schalke 04,A,1.8,3.4,4.33,1.9,3,3.75
09/02/07,Hannover,Wolfsburg,D,2.05,3.25,3.5,2,3,3.4
10/02/07,Hamburg,Dortmund,H,2.3,3.25,3,2.3,2.9,2.9
10/02/07,Leverkusen,Ein Frankfurt,D,1.72,3.4,5,1.72,3.2,4.33
10/02/07,Mainz,Cottbus,H,1.95,3.3,3.8,2.05,3,3.3
10/02/07,M'gladbach,Aachen,D,1.8,3.4,4.33,1.8,3.1,4
10/02/07,Schalke 04,Hertha,H,1.61,3.8,5,1.61,3.3,5
10/02/07,Stuttgart,Werder Bremen,H,2.8,3.25,2.4,2.62,2.9,2.5
11/02/07,Bayern Munich,Bielefeld,H,1.28,5,10,1.3,4,9.5
11/02/07,Bochum,Nurnberg,A,2.8,3.1,2.5,2.62,2.9,2.5
16/02/07,Ein Frankfurt,Stuttgart,A,3.1,3.2,2.25,3,3,2.2
17/02/07,Aachen,Bayern Munich,H,5,3.8,1.61,5,3.3,1.61
17/02/07,Dortmund,M'gladbach,H,1.8,3.4,4.5,1.72,3.2,4.33
17/02/07,Hertha,Mainz,A,1.66,3.6,5,1.61,3.3,5
17/02/07,Leverkusen,Hannover,A,1.9,3.5,3.8,1.9,3.1,3.6
17/02/07,Werder Bremen,Hamburg,A,1.53,4,5.5,1.57,3.3,5.5
17/02/07,Wolfsburg,Schalke 04,D,3.4,3.4,2.05,3.3,3.1,2
18/02/07,Bielefeld,Bochum,A,2,3.2,3.75,2,3.1,3.3
18/02/07,Nurnberg,Cottbus,H,1.57,3.6,6,1.57,3.3,5.5
23/02/07,Stuttgart,Hertha,D,1.72,3.25,4.33,1.61,3.3,5
24/02/07,Bayern Munich,Wolfsburg,H,1.36,4.2,7,1.36,3.75,8
24/02/07,Bochum,Aachen,D,2,3.25,3.25,1.95,3.1,3.5
24/02/07,Cottbus,Bielefeld,H,2.2,3.25,2.8,2.05,3.1,3.2
24/02/07,Hamburg,Ein Frankfurt,H,1.57,3.6,5,1.61,3.3,5
24/02/07,Hannover,Dortmund,H,2.2,3.2,2.87,2.15,3.1,3
24/02/07,Mainz,Nurnberg,H,2.4,3.2,2.6,2.5,2.8,2.75
25/02/07,M'gladbach,Werder Bremen,D,3.6,3.4,1.83,3.75,3.2,1.83
25/02/07,Schalke 04,Leverkusen,A,1.57,3.6,5,1.53,3.3,6
02/03/07,Schalke 04,Hamburg,A,1.85,3.5,4,1.8,3.1,4
03/03/07,Bielefeld,Nurnberg,H,2.75,3.2,2.5,2.7,3,2.37
03/03/07,Ein Frankfurt,Hannover,H,2.4,3.2,2.87,2.4,3.1,2.6
03/03/07,Hertha,Bayern Munich,A,3,3.25,2.3,2.8,3.1,2.25
03/03/07,Leverkusen,Stuttgart,H,2.4,3.2,2.87,2.5,3.1,2.5
03/03/07,Werder Bremen,Bochum,H,1.3,5,9,1.33,4,8
03/03/07,Wolfsburg,M'gladbach,H,1.9,3.25,4,1.8,3.1,4
04/03/07,Aachen,Mainz,H,2.3,3.25,3,2.37,3.1,2.62
04/03/07,Dortmund,Cottbus,A,1.61,3.6,5.5,1.66,3.1,5
09/03/07,Nurnberg,Ein Frankfurt,D,1.8,3.4,4.33,1.72,3.1,4.5
10/03/07,Bochum,Dortmund,H,2.5,3.2,2.75,2.5,2.9,2.62
10/03/07,Cottbus,Aachen,A,2.1,3.4,3.25,1.95,3.1,3.5
10/03/07,Hannover,Schalke 04,D,3,3.25,2.3,2.75,3.1,2.3
10/03/07,Mainz,Bielefeld,H,2,3.2,3.75,1.9,3.1,3.6
10/03/07,M'gladbach,Hertha,H,2.25,3.3,3,2.2,3,3
10/03/07,Stuttgart,Wolfsburg,D,1.61,3.6,5.5,1.57,3.3,5.5
11/03/07,Bayern Munich,Werder Bremen,D,2.05,3.25,3.6,1.9,3.1,3.6
11/03/07,Hamburg,Leverkusen,D,2,3.4,3.5,2,3,3.4
16/03/07,Hertha,Cottbus,A,1.66,3.6,5.25,1.61,3.1,5.5
17/03/07,Aachen,Bielefeld,H,2.1,3.25,3.4,1.95,3.1,3.5
17/03/07,Dortmund,Nurnberg,D,2.25,3.2,3.1,2.2,3,3
17/03/07,Ein Frankfurt,Bayern Munich,H,5,3.6,1.66,4.8,3.2,1.66
17/03/07,Hannover,Hamburg,D,2.37,3.2,2.9,2.37,3,2.7
17/03/07,Schalke 04,Stuttgart,H,1.9,3.25,4,1.9,3.1,3.6
17/03/07,Wolfsburg,Bochum,H,1.95,3.3,3.8,1.9,3.1,3.6
18/03/07,Leverkusen,M'gladbach,H,1.66,3.6,5,1.57,3.3,5.5
18/03/07,Werder Bremen,Mainz,H,1.36,4.5,8,1.4,3.6,7.5
30/03/07,Bielefeld,Dortmund,H,2.5,3.2,2.75,2.37,3,2.7
31/03/07,Bayern Munich,Schalke 04,H,2,3.25,3.75,1.9,3.1,3.6
31/03/07,Cottbus,Werder Bremen,D,5,3.4,1.72,4.33,3.2,1.72
31/03/07,Mainz,Leverkusen,A,2.5,3.2,2.75,2.5,2.9,2.62
31/03/07,M'gladbach,Ein Frankfurt,D,2.1,3.25,3.4,2.15,3,3.1
31/03/07,Nurnberg,Hertha,H,2,3.25,3.7,1.95,3.1,3.5
31/03/07,Stuttgart,Aachen,H,1.61,3.5,6,1.57,3.3,5.5
01/04/07,Bochum,Hannover,H,2.4,3.2,2.87,2.37,3,2.7
01/04/07,Hamburg,Wolfsburg,H,1.8,3.4,4.5,1.72,3.2,4.33
07/04/07,Aachen,Dortmund,A,2.62,3.25,2.6,2.3,3.2,2.62
07/04/07,Ein Frankfurt,Cottbus,A,1.85,3.4,4,1.9,3.1,3.6
07/04/07,Hamburg,Stuttgart,A,2.37,3.2,2.9,2.37,3.1,2.62
07/04/07,Hannover,Bayern Munich,A,4,3.4,1.85,3.5,3.2,1.9
07/04/07,Hertha,Bielefeld,D,1.72,3.5,4.75,1.72,3.2,4.33
07/04/07,Schalke 04,M'gladbach,H,1.44,4,7.5,1.36,3.75,8
07/04/07,Wolfsburg,Mainz,H,2.1,3.25,3.4,1.9,3.2,3.5
08/04/07,Leverkusen,Bochum,A,1.61,3.6,5.5,1.57,3.3,5.5
08/04/07,Werder Bremen,Nurnberg,H,1.53,3.8,6,1.5,3.4,6
13/04/07,M'gladbach,Hamburg,A,2.5,3.25,2.7,2.5,3.1,2.5
14/04/07,Bielefeld,Ein Frankfurt,A,2.2,3.25,3.2,2.1,3.1,3.1
14/04/07,Bochum,Hertha,A,2.3,3.25,3,2.15,3.1,3
14/04/07,Cottbus,Wolfsburg,H,2.5,3.25,2.75,2.25,3.1,2.8
14/04/07,Mainz,Schalke 04,A,3.5,3.3,2.05,3.6,3.1,1.9
14/04/07,Nurnberg,Aachen,H,1.66,3.6,5,1.72,3.2,4.33
14/04/07,Stuttgart,Hannover,H,1.66,3.6,5,1.57,3.3,5.5
15/04/07,Bayern Munich,Leverkusen,H,1.44,4,7.5,1.5,3.4,6
15/04/07,Dortmund,Werder Bremen,A,3,3.25,2.3,2.87,3.1,2.2
20/04/07,Werder Bremen,Aachen,H,1.25,5.5,10,1.28,4.5,8
21/04/07,Ein Frankfurt,Bochum,A,2,3.3,3.6,2.05,2.87,3.5
21/04/07,Hertha,Dortmund,A,2.15,3.3,3.25,2.05,3.1,3.2
21/04/07,Leverkusen,Nurnberg,H,2.1,3.25,3.4,2,3.1,3.3
21/04/07,Schalke 04,Cottbus,H,1.33,4.5,9.5,1.36,3.75,8
21/04/07,Stuttgart,Bayern Munich,H,2.7,3.25,2.5,2.5,3.25,2.4
21/04/07,Wolfsburg,Bielefeld,A,1.9,3.25,4,1.83,3.2,3.75
22/04/07,Hamburg,Mainz,D,1.66,3.6,5,1.61,3.3,5
22/04/07,Hannover,M'gladbach,H,1.8,3.4,4.33,1.72,3.25,4.2
27/04/07,Bochum,Schalke 04,H,4.2,3.5,1.8,3.4,3.25,1.9
28/04/07,Aachen,Hertha,A,2.4,3.25,2.8,2.4,3.1,2.6
28/04/07,Bayern Munich,Hamburg,A,1.5,3.75,7,1.53,3.5,5.5
28/04/07,Dortmund,Ein Frankfurt,H,1.83,3.3,4.33,1.9,3.1,3.6
28/04/07,Mainz,Hannover,A,2.1,3.25,3.4,2.2,3.2,2.8
28/04/07,M'gladbach,Stuttgart,A,5.5,3.6,1.61,4.5,3.3,1.66
28/04/07,Nurnberg,Wolfsburg,D,1.83,3.4,4.2,1.8,3.3,3.75
29/04/07,Bielefeld,Werder Bremen,H,4.75,3.5,1.72,4.33,3.3,1.7
29/04/07,Cottbus,Leverkusen,H,2.8,3.25,2.4,2.5,3.1,2.5
04/05/07,Hannover,Cottbus,H,1.85,3.4,4.2,1.83,3,4
05/05/07,Ein Frankfurt,Aachen,H,1.75,3.5,4.5,1.72,3.2,4.33
05/05/07,Hamburg,Bochum,A,1.83,3.4,4.2,1.8,3.1,4
05/05/07,M'gladbach,Bayern Munich,D,5,3.6,1.66,4.2,3.25,1.72
05/05/07,Schalke 04,Nurnberg,H,1.44,4.2,7,1.5,3.4,6
05/05/07,Stuttgart,Mainz,H,1.33,4.75,9,1.33,4,8
05/05/07,Wolfsburg,Dortmund,A,2.37,3.2,2.9,2.3,3.1,2.75
06/05/07,Hertha,Werder Bremen,A,3,3.4,2.2,2.87,3.1,2.2
06/05/07,Leverkusen,Bielefeld,A,1.7,3.6,4.75,1.72,3.2,4.33
12/05/07,Aachen,Wolfsburg,D,2.4,3.4,2.75,2.4,3.25,2.5
12/05/07,Bielefeld,Hannover,H,2.6,3.25,2.6,2.37,3.1,2.62
12/05/07,Bochum,Stuttgart,A,3.75,3.4,1.95,3.4,3.25,1.9
12/05/07,Cottbus,Bayern Munich,A,3.5,3.4,2,3.2,3.2,2
12/05/07,Dortmund,Schalke 04,H,3.1,3.3,2.1,2.87,3.1,2.2
12/05/07,Hertha,Leverkusen,A,2.37,3.4,2.75,2.2,3.2,2.8
12/05/07,Mainz,M'gladbach,H,1.66,3.6,5,1.61,3.6,4.33
12/05/07,Nurnberg,Hamburg,A,2.1,3.25,3.4,1.9,3.25,3.4
12/05/07,Werder Bremen,Ein Frankfurt,A,1.3,5,9,1.3,4.33,8
19/05/07,Bayern Munich,Mainz,H,1.36,4.5,8,1.33,4.2,7.5
19/05/07,Ein Frankfurt,Hertha,A,2.2,3.4,3,2.1,3.2,3
19/05/07,Hamburg,Aachen,H,1.57,3.8,5.5,1.5,3.6,5.5
19/05/07,Hannover,Nurnberg,A,1.9,3.4,3.8,1.72,3.25,4.2
19/05/07,Leverkusen,Dortmund,H,2.4,3.3,2.8,2.5,3.25,2.4
19/05/07,M'gladbach,Bochum,A,2.5,3.4,2.62,2.5,3.25,2.4
19/05/07,Schalke 04,Bielefeld,H,1.22,6,11,1.28,5,7
19/05/07,Stuttgart,Cottbus,H,1.14,7.5,15,1.16,5.5,12
19/05/07,Wolfsburg,Werder Bremen,A,3.6,3.6,1.9,3.25,3.3,1.95
05/08/05,Bayern Munich,M'gladbach,H,1.3,5,9.5,1.33,4,8
06/08/05,Duisburg,Stuttgart,D,2.75,3.25,2.25,2.87,3.25,2.15
06/08/05,FC Koln,Mainz,H,2.1,3.25,3,1.95,3.25,3.3
06/08/05,Hamburg,Nurnberg,H,1.57,3.4,5.5,1.57,3.5,5
06/08/05,Hannover,Hertha,D,2.4,3.2,2.6,2.4,3.25,2.5
06/08/05,Werder Bremen,Bielefeld,H,1.44,3.75,6.5,1.4,3.75,7
06/08/05,Wolfsburg,Dortmund,D,2.37,3.2,2.62,2.3,3.2,2.62
07/08/05,Ein Frankfurt,Leverkusen,A,2.75,3.25,2.25,2.62,3.2,2.3
07/08/05,Schalke 04,Kaiserslautern,H,1.5,3.5,6,1.44,3.75,6
13/08/05,Bielefeld,Hamburg,A,3,3.25,2.1,2.9,3.2,2.15
13/08/05,Dortmund,Schalke 04,A,2.5,3,2.62,2.5,2.9,2.62
13/08/05,Hertha,Ein Frankfurt,H,1.44,3.75,6.5,1.44,3.75,6
13/08/05,Kaiserslautern,Duisburg,H,1.72,3.25,4.33,1.8,3.3,3.75
13/08/05,Leverkusen,Bayern Munich,A,2.75,3.2,2.25,2.8,3.2,2.2
13/08/05,M'gladbach,Wolfsburg,D,2.1,3.25,3,2.15,3.2,2.9
13/08/05,Nurnberg,Hannover,D,2.25,3.2,2.75,2.15,3.2,2.9
14/08/05,Mainz,Werder Bremen,A,3,3.25,2.1,3,3.2,2.1
14/08/05,Stuttgart,FC Koln,A,1.53,3.6,6.5,1.5,3.4,6
27/08/05,Bayern Munich,Hertha,H,1.4,3.75,7.5,1.4,3.75,7
27/08/05,Ein Frankfurt,Nurnberg,H,2.1,3.25,3,2.05,3.2,3.1
27/08/05,FC Koln,Kaiserslautern,A,2,3.25,3.25,2.1,3.2,3
27/08/05,Hamburg,Hannover,D,1.5,3.6,6,1.53,3.5,5.5
27/08/05,Schalke 04,M'gladbach,D,1.33,4.2,8,1.4,3.75,7
27/08/05,Werder Bremen,Stuttgart,D,1.8,3.25,4,1.72,3.25,4.2
27/08/05,Wolfsburg,Leverkusen,H,2.5,3.2,2.5,2.4,3.1,2.6
28/08/05,Bielefeld,Mainz,H,2,3.25,3.25,2.1,3.1,3.1
28/08/05,Duisburg,Dortmund,D,2.62,3.2,2.37,2.75,3.1,2.3
10/09/05,Hannover,Ein Frankfurt,H,1.72,3.25,4.33,1.83,3.2,3.75
10/09/05,Kaiserslautern,Werder Bremen,A,2.7,3.2,2.3,2.62,3.1,2.37
10/09/05,Leverkusen,Schalke 04,D,2.5,3,2.62,2.5,3.1,2.5
10/09/05,Mainz,Hamburg,A,3.25,3.25,2,3.2,3.2,2
10/09/05,M'gladbach,Duisburg,H,1.72,3.5,4,1.72,3.4,4
10/09/05,Nurnberg,Bayern Munich,A,4.75,3.75,1.53,5,3.5,1.57
10/09/05,Stuttgart,Bielefeld,D,1.5,3.6,5.5,1.5,3.6,5.5
11/09/05,Dortmund,FC Koln,H,1.72,3.5,4,1.66,3.3,4.5
11/09/05,Hertha,Wolfsburg,H,1.66,3.5,4.33,1.7,3.3,4.33
17/09/05,Bayern Munich,Hannover,H,1.28,5,10,1.28,4.5,8
17/09/05,Bielefeld,Kaiserslautern,D,2.3,3.4,2.87,2.25,3.2,2.75
17/09/05,FC Koln,M'gladbach,H,2.4,3.25,2.8,2.05,3.2,3.1
17/09/05,Hamburg,Ein Frankfurt,D,1.4,4.2,8,1.36,4,7
17/09/05,Mainz,Stuttgart,A,3.2,3.2,2.2,3.2,3.2,2
17/09/05,Werder Bremen,Dortmund,H,1.66,3.6,5,1.66,3.3,4.5
17/09/05,Wolfsburg,Nurnberg,D,1.66,3.6,5,1.61,3.3,5
18/09/05,Duisburg,Leverkusen,A,3,3.3,2.25,2.87,3.1,2.2
18/09/05,Schalke 04,Hertha,D,1.83,3.5,4,1.8,3.3,3.75
20/09/05,Dortmund,Bielefeld,H,1.57,3.6,6,1.57,3.5,5
20/09/05,Ein Frankfurt,Bayern Munich,A,7,3.75,1.5,5.5,3.6,1.5
20/09/05,Hannover,Wolfsburg,A,2,3.3,3.4,2,3.3,3.1
20/09/05,M'gladbach,Werder Bremen,H,3.4,3.3,2.05,3,3.2,2.1
21/09/05,Hertha,Duisburg,H,1.36,4.33,8,1.36,3.75,8
21/09/05,Kaiserslautern,Mainz,A,1.61,3.6,5.5,1.57,3.5,5
21/09/05,Leverkusen,FC Koln,H,1.61,3.6,5,1.66,3.3,4.5
21/09/05,Nurnberg,Schalke 04,D,3.75,3.3,1.9,3.4,3.25,1.9
21/09/05,Stuttgart,Hamburg,A,2.1,3.25,3.25,2.15,3.2,2.9
24/09/05,Bielefeld,M'gladbach,A,2.4,3.25,2.8,2.25,3.2,2.75
24/09/05,Duisburg,Nurnberg,H,2.2,3.25,3.2,2,3.2,3.2
24/09/05,Hamburg,Bayern Munich,H,3.4,3.25,2.1,3.1,3.2,2.05
24/09/05,Mainz,Dortmund,D,3,3.25,2.3,2.9,3.2,2.15
24/09/05,Schalke 04,Hannover,H,1.5,3.8,6.5,1.53,3.5,5.5
24/09/05,Werder Bremen,Leverkusen,H,1.83,3.25,4.5,1.72,3.2,4.33
24/09/05,Wolfsburg,Ein Frankfurt,H,1.53,3.4,5.5,1.61,3.3,5
25/09/05,FC Koln,Hertha,A,2.75,3.2,2.5,2.75,3.1,2.3
25/09/05,Stuttgart,Kaiserslautern,H,1.66,3.6,5,1.7,3.3,4.33
01/10/05,Bayern Munich,Wolfsburg,H,1.33,4.5,9.5,1.28,4.5,8
01/10/05,Ein Frankfurt,Schalke 04,A,3.8,3.4,1.9,3.5,3.2,1.9
01/10/05,Hannover,Duisburg,D,1.8,3.4,4.33,1.72,3.25,4.2
01/10/05,Hertha,Werder Bremen,A,2.37,3.25,2.87,2.2,3.2,2.8
01/10/05,Leverkusen,Bielefeld,D,1.5,4,6,1.5,3.4,6
01/10/05,M'gladbach,Mainz,H,1.66,3.6,5,1.6,3.4,4.8
01/10/05,Nurnberg,FC Koln,H,2.2,3.25,3.2,2.15,3.2,2.9
02/10/05,Dortmund,Stuttgart,D,2.37,3.25,2.87,2.1,3.2,3
02/10/05,Kaiserslautern,Hamburg,A,3,3.3,2.25,2.75,3.2,2.25
15/10/05,Bielefeld,Hertha,H,3,3.25,2.1,3.1,3.1,2.1
16/10/05,Duisburg,Ein Frankfurt,A,1.9,3.25,3.5,1.8,3.4,3.6
16/10/05,FC Koln,Hannover,A,2,3.25,3.25,2.1,3.1,3.1
15/10/05,Hamburg,Wolfsburg,A,1.57,3.6,5,1.53,3.5,5.5
15/10/05,Kaiserslautern,Dortmund,D,2.5,3.2,2.5,2.5,3.1,2.5
15/10/05,Mainz,Leverkusen,H,3,3.25,2.1,3,3.1,2.15
15/10/05,Schalke 04,Bayern Munich,D,2.5,3.2,2.5,2.62,2.9,2.5
15/10/05,Stuttgart,M'gladbach,D,1.83,3.25,3.75,1.8,3.3,3.75
15/10/05,Werder Bremen,Nurnberg,H,1.4,3.75,7.5,1.36,4,7
22/10/05,Bayern Munich,Duisburg,H,1.16,6.5,15,1.16,5.5,12
22/10/05,Ein Frankfurt,FC Koln,H,2.1,3.25,3.4,1.95,3.25,3.3
22/10/05,Hannover,Werder Bremen,D,3.4,3.25,2.1,3.1,3.1,2.1
22/10/05,Hertha,Mainz,H,1.44,4,7.5,1.5,3.4,6
22/10/05,M'gladbach,Kaiserslautern,H,1.83,3.3,4.33,1.7,3.3,4.33
22/10/05,Nurnberg,Bielefeld,A,2.1,3.25,3.4,2.05,3.1,3.2
22/10/05,Wolfsburg,Schalke 04,D,2.4,3.25,2.8,2.4,3.25,2.5
23/10/05,Dortmund,Hamburg,D,2.37,3.2,2.9,2.37,3.1,2.62
23/10/05,Leverkusen,Stuttgart,D,2,3.2,3.75,2,3.1,3.3
29/10/05,Dortmund,M'gladbach,H,1.9,3.25,3.5,1.95,3.1,3.5
29/10/05,Duisburg,Wolfsburg,H,2.62,3.2,2.37,2.7,3,2.37
29/10/05,FC Koln,Bayern Munich,A,6.5,3.75,1.44,6.5,3.6,1.44
29/10/05,Hamburg,Schalke 04,H,2.25,3.25,2.75,2.25,3,2.87
29/10/05,Kaiserslautern,Leverkusen,D,2.5,3.2,2.5,2.6,3.1,2.4
29/10/05,Stuttgart,Hertha,D,2,3.25,3.25,2.15,3.1,3
29/10/05,Werder Bremen,Ein Frankfurt,H,1.4,4,6.5,1.44,3.6,6.5
30/10/05,Bielefeld,Hannover,H,2.1,3.25,3,2.2,3.1,2.87
30/10/05,Mainz,Nurnberg,H,2,3.25,3.25,1.83,3.2,3.75
05/11/05,Bayern Munich,Werder Bremen,H,1.66,3.6,5,1.61,3.3,5
05/11/05,Ein Frankfurt,Bielefeld,H,2,3.25,3.25,2.1,3.2,3
05/11/05,Hannover,Mainz,D,1.8,3.4,3.75,1.9,3.2,3.5
05/11/05,Hertha,Kaiserslautern,H,1.53,3.75,5,1.5,3.4,6
05/11/05,Leverkusen,Dortmund,H,2.1,3.25,3.4,2.2,3.1,2.87
05/11/05,Schalke 04,Duisburg,H,1.36,4,7.5,1.36,4,7
05/11/05,Wolfsburg,FC Koln,D,1.57,3.6,5,1.53,3.5,5.5
06/11/05,M'gladbach,Hamburg,D,2.6,3.25,2.6,2.4,3.1,2.6
06/11/05,Nurnberg,Stuttgart,A,3,3.25,2.3,2.62,3.2,2.3
19/11/05,Bielefeld,Bayern Munich,A,5.5,3.75,1.5,6,3.4,1.5
19/11/05,Dortmund,Hertha,H,2.3,3.2,2.7,2.3,3.1,2.75
19/11/05,FC Koln,Schalke 04,D,3.25,3.25,2,3.75,3.2,1.83
19/11/05,Kaiserslautern,Nurnberg,A,1.83,3.25,3.75,1.83,3.2,3.75
19/11/05,Mainz,Ein Frankfurt,D,2,3.25,3.25,2.1,3,3.2
19/11/05,M'gladbach,Leverkusen,D,2.25,3.25,2.75,2.15,3.1,3
19/11/05,Werder Bremen,Wolfsburg,H,1.5,3.75,5.5,1.53,3.5,5.5
20/11/05,Hamburg,Duisburg,H,1.3,4.5,8,1.36,3.75,8
20/11/05,Stuttgart,Hannover,D,1.72,3.25,4.33,1.7,3.2,4.5
26/11/05,Bayern Munich,Mainz,H,1.16,6.5,15,1.14,6,12
26/11/05,Hannover,Kaiserslautern,H,1.83,3.25,4.5,1.83,3.2,3.75
26/11/05,Leverkusen,Hamburg,A,2.3,3.25,3,2.25,3.1,2.8
26/11/05,Nurnberg,Dortmund,A,2.87,3.25,2.37,2.62,3.1,2.37
26/11/05,Schalke 04,Werder Bremen,H,2.2,3.2,3.25,2.15,3,3.1
26/11/05,Wolfsburg,Bielefeld,D,1.72,3.6,4.5,1.8,3.1,4
27/11/05,Ein Frankfurt,Stuttgart,D,2.62,3.2,2.6,2.37,3,2.7
27/11/05,Hertha,M'gladbach,D,1.72,3.4,5,1.72,3.2,4.33
03/12/05,Bielefeld,Schalke 04,A,3.25,3.25,2,3,3.1,2.15
03/12/05,Dortmund,Hannover,A,1.72,3.25,4.33,1.66,3.3,4.5
03/12/05,Hamburg,FC Koln,H,1.4,4,6.5,1.4,3.75,7
03/12/05,M'gladbach,Nurnberg,A,1.61,3.4,5,1.57,3.3,5.5
03/12/05,Stuttgart,Bayern Munich,D,3.5,3.25,1.9,4,3.1,1.8
03/12/05,Werder Bremen,Duisburg,H,1.22,5,10,1.25,4.5,10
04/12/05,Leverkusen,Hertha,A,2.2,3.25,2.8,2.1,3.1,3.1
04/12/05,Mainz,Wolfsburg,H,2,3.25,3.25,2.2,3.1,2.87
06/12/05,Duisburg,FC Koln,D,2.3,3.25,3,2.15,3.1,3
10/12/05,Duisburg,Bielefeld,D,2.4,3.2,2.87,2.25,3.1,2.8
10/12/05,Ein Frankfurt,Dortmund,H,2.6,3.2,2.62,2.37,3.1,2.62
10/12/05,Hamburg,Hertha,H,2,3.2,3.75,1.9,3.1,3.6
10/12/05,Hannover,M'gladbach,D,2,3.2,3.75,1.95,3.1,3.5
10/12/05,Nurnberg,Leverkusen,D,2.75,3.2,2.5,2.5,3.1,2.5
10/12/05,Schalke 04,Mainz,H,1.4,4.33,7.5,1.44,3.5,7
